estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
0,37.9571,3,1,1,36,0,0,0,0,0,0,0,0
0,45.4181,3,1,1,36,27,27,0,0,0,0,0,0
0,35.5615,3,1,0,81,54,0,0,0,0,0,0,0
612,35.6359,3,1,1,36,36,36,18,0,0,0,18,0
0,37.0779,3,33,11,32,0,0,0,0,0,0,0,0
0,37.3429,3,1,1,81,0,0,0,0,0,0,0,0
583,37.1941,3,1,1,48,24,24,24,0,0,0,24,0
0,36.1309,3,18,18,81,9,162,0,0,0,0,0,0
0,37.5265,3,1,1,54,9,9,0,0,0,0,0,0
0,35.2662,3,1,1,54,0,0,0,0,0,0,0,0
0,37.2809,3,1,0,36,27,0,0,0,0,0,0,0
0,35.7496,3,1,1,36,0,0,0,0,0,0,0,0
0,35.8243,3,18,17,36,9,153,0,0,0,0,0,0
0,38.0026,3,1,1,54,27,27,0,0,0,0,0,0
0,38.5875,3,1,0,32,0,0,0,0,0,0,0,0
0,39.3701,3,1,1,81,0,0,0,0,0,0,0,0
0,36.1465,3,18,18,32,8,144,0,0,0,0,0,0
0,37.8347,3,22,22,54,0,0,0,0,0,0,0,0
0,35.9131,3,1,0,54,27,0,0,0,0,0,0,0
0,46.3149,3,1,1,48,0,0,0,0,0,0,0,0
0,41.9985,3,1,0,54,45,0,0,0,0,0,0,0
1285,39.7135,3,33,11,54,45,495,90,0,0,0,90,0
0,39.139,3,22,11,81,0,0,0,0,0,0,0,0
699,38.8183,3,1,1,54,27,27,27,0,0,0,27,0
0,225.6353,3,1,0,36,9,0,0,0,0,0,0,0
0,49.8682,3,18,18,54,0,0,0,0,0,0,0,0
712,113.8786,3,1,1,81,27,27,26,0,0,0,26,0
0,53.8589,3,33,11,54,45,495,0,0,0,0,0,0
0,47.2891,3,1,1,36,36,36,0,0,0,0,0,0
0,43.8581,3,18,18,36,0,0,0,0,0,0,0,0
0,46.4983,3,1,1,81,0,0,0,0,0,0,0,0
533,45.9033,3,1,1,36,27,27,24,0,0,0,24,0
0,44.1237,3,1,1,36,36,36,0,0,0,0,0,0
0,43.4854,3,18,18,48,24,432,0,0,0,0,0,0
1159,45.2274,3,18,18,54,45,810,72,0,0,0,72,0
0,37.9635,3,1,0,36,27,0,0,0,0,0,0,0
137,39.7236,3,1,1,54,9,9,9,0,0,0,9,0
0,38.3719,3,1,0,36,0,0,0,0,0,0,0,0
0,38.315,3,1,1,81,63,63,0,0,0,0,0,0
1900,37.472,3,18,18,81,63,1134,127,0,0,0,127,0
0,36.247,3,1,0,81,54,0,0,0,0,0,0,0
0,35.1683,3,1,0,54,0,0,0,0,0,0,0,0
0,33.3748,3,1,1,36,0,0,0,0,0,0,0,0
0,36.2137,3,1,0,48,8,0,0,0,0,0,0,0
0,34.9292,3,27,27,54,0,0,0,0,0,0,0,0
2162,34.6559,3,1,1,72,56,56,56,0,0,0,56,0
675,37.0896,3,18,9,36,36,324,46,0,0,0,46,0
1458,129.0801,3,1,1,36,36,36,36,0,0,0,36,0
0,46.5142,3,1,1,54,45,45,0,0,0,0,0,0
0,42.1414,3,1,1,81,0,0,0,0,0,0,0,0
0,40.4489,3,1,0,54,45,0,0,0,0,0,0,0
0,38.4892,3,1,0,36,0,0,0,0,0,0,0,0
