estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
0,0.8575,-1,1,1,2377,0,0,0,0,0,0,0,0
0,0.791,-1,1,1,2124,0,0,0,0,0,0,0,0
0,2.5039,-1,3,1,3756,871,871,0,0,0,0,0,0
7749,17.1854,-1,1,1,46331,1116,1116,157,13,66,62,16,0
2675,18.0323,-1,3,1,49249,1374,1374,50,7,26,17,0,0
0,1.4026,-1,1,1,3804,0,0,0,0,0,0,0,0
0,1.3522,-1,54,36,3756,0,0,0,0,0,0,0,0
0,0.8398,-1,1,1,2425,0,0,0,0,0,0,0,0
0,2.3653,-1,1,1,3756,873,873,0,0,0,0,0,0
4697,0.8118,-1,3,1,415,413,413,65,43,20,2,0,0
33068,5.7807,-1,3,3,9218,855,2565,613,28,414,171,0,0
8971,4.1798,-1,1,1,8963,830,830,138,101,1,36,0,0
21993,5.6161,-1,1,1,9235,1631,1631,337,144,161,32,0,0
8621,1.5302,-1,1,1,2412,274,274,128,40,82,6,0,0
0,0.6778,-1,1,1,415,414,414,0,0,0,0,0,0
21322,2.307,-1,3,3,4105,244,732,242,174,42,24,2,0
7641,17.9863,-1,3,1,48384,1392,1392,162,22,41,91,8,0
0,1.6388,-1,1,1,2412,597,597,0,0,0,0,0,0
38934,6.0522,-1,1,1,9142,1689,1689,612,231,294,87,0,0
0,1.2556,-1,3,1,3804,0,0,0,0,0,0,0,0
11514,1.3093,-1,66,44,697,31,1364,315,2,0,270,43,0
0,2.2917,-1,1,1,3756,893,893,0,0,0,0,0,0
0,1.3804,-1,1,1,2340,450,450,0,0,0,0,0,0
41135,5.7071,-1,1,1,8929,1460,1460,658,178,393,87,0,0
953,1.8449,-1,3,3,4129,211,633,13,12,1,0,0,0
12797,2.6214,-1,1,1,3804,883,883,179,87,79,12,1,0
6915,11.1338,-1,54,36,3756,774,27864,128,18,71,30,9,0
48784,7.7652,-1,3,3,9007,1699,5097,822,242,396,184,0,0
0,0.8616,-1,3,3,2388,0,0,0,0,0,0,0,0
17187,1.3607,-1,1,1,415,414,414,230,157,62,11,0,0
26533,5.8273,-1,1,1,8760,1765,1765,435,143,205,87,0,0
0,0.9481,-1,3,1,2641,83,83,0,0,0,0,0,0
0,1.3764,-1,3,3,4105,0,0,0,0,0,0,0,0
20966,3.0304,-1,1,1,3804,1090,1090,299,111,152,35,1,0
11062,2.9984,-1,54,36,2713,138,4968,244,8,80,138,18,0
83509,4.0543,-1,7,7,4105,278,1946,1070,804,245,21,0,0
0,0.6634,-1,1,1,415,415,415,0,0,0,0,0,0
7437,0.7129,-1,1,1,708,214,214,106,21,62,23,0,0
5298,0.7451,-1,3,1,415,414,414,71,55,13,3,0,0
16137,0.9422,-1,1,1,388,387,387,216,135,70,11,0,0
18526,2.6879,-1,1,1,3804,1012,1012,235,137,61,35,2,0
0,1.9118,-1,1,1,3828,533,533,0,0,0,0,0,0
9725,2.6648,-1,1,1,3804,1091,1091,135,66,59,9,1,0
16261,2.4408,-1,1,1,3756,680,680,245,60,179,5,1,0
0,0.869,-1,1,1,2689,0,0,0,0,0,0,0,0
43364,5.8903,-1,1,1,9095,1770,1770,683,225,371,87,0,0
26868,1.542,-1,3,3,415,411,1233,372,221,129,22,0,0
10171,1.8594,-1,1,1,3804,402,402,144,98,43,3,0,0
3822,13.3317,-1,1,1,42586,959,959,76,6,35,19,16,0
0,0.6187,-1,1,1,388,387,387,0,0,0,0,0,0
0,1.2226,-1,66,44,3804,0,0,0,0,0,0,0,0
25552,2.2963,-1,3,1,2412,811,811,321,156,130,34,1,0
23687,15.3647,-1,1,1,45773,1330,1330,539,24,97,410,8,0
0,1.0679,-1,1,1,2076,363,363,0,0,0,0,0,0
8448,1.5196,-1,1,1,1978,449,449,221,1,7,199,14,0
3119,5.7106,-1,66,44,2412,318,13992,51,9,36,6,0,0
0,0.5936,-1,1,1,388,388,388,0,0,0,0,0,0
0,0.7947,-1,1,1,2449,0,0,0,0,0,0,0,0
5968,4.9934,-1,54,36,415,414,14904,121,19,35,67,0,0
5447,3.1414,-1,1,1,8582,329,329,110,5,41,64,0,0
4679,2.2361,-1,1,1,3804,777,777,59,33,0,24,2,0
11522,16.6664,-1,1,1,46071,971,971,225,19,76,114,16,0
117,2.4018,-1,54,36,3828,83,2988,2,1,1,0,0,0
0,2.3746,-1,1,1,3828,948,948,0,0,0,0,0,0
15932,1.3213,-1,3,3,415,414,1242,226,130,78,18,0,0
23076,5.0933,-1,3,1,9200,1200,1200,346,242,18,86,0,0
26255,2.2388,-1,1,1,2412,589,589,319,98,167,53,1,0
3659,1.1731,-1,1,1,1378,435,435,93,1,2,76,14,0
0,1.2205,-1,1,1,3828,0,0,0,0,0,0,0,0
22648,26.4995,-1,54,36,8600,2078,74808,454,81,132,241,0,0
0,0.3728,-1,54,36,684,0,0,0,0,0,0,0,0
9776,10.3913,-1,54,36,3756,844,30384,224,24,75,57,68,0
0,1.2917,-1,66,44,3756,0,0,0,0,0,0,0,0
0,0.2247,-1,7,0,636,0,0,0,0,0,0,0,0
51270,7.1488,-1,3,3,9259,1690,5070,859,243,439,177,0,0
34279,2.9063,-1,1,1,3756,981,981,402,214,167,18,3,0
9973,1.498,-1,1,1,2340,537,537,112,67,33,9,3,0
0,1.2671,-1,1,1,3828,0,0,0,0,0,0,0,0
0,0.357,-1,3,1,972,0,0,0,0,0,0,0,0
6567,0.7097,-1,1,1,388,387,387,91,54,32,5,0,0
0,2.0405,-1,1,1,3828,661,661,0,0,0,0,0,0
74,2.6098,-1,7,7,9203,3,21,1,1,0,0,0,0
3789,14.7185,-1,1,1,45672,1013,1013,85,4,17,48,16,0
24020,2.9689,-1,1,1,3756,1146,1146,276,175,89,9,3,0
16537,0.9951,-1,1,1,388,385,385,226,148,67,11,0,0
16475,1.3521,-1,1,1,972,408,408,241,21,178,41,1,0
18935,2.6094,-1,1,1,3804,865,865,239,79,119,39,2,0
0,13.9111,-1,1,1,42223,1389,1389,0,0,0,0,0,0
8298,2.7496,-1,54,36,2641,139,5004,141,13,112,16,0,0
0,0.6786,-1,1,1,415,413,413,0,0,0,0,0,0
15984,2.343,-1,1,1,3804,759,759,187,167,0,19,1,0
0,1.1617,-1,1,1,3828,0,0,0,0,0,0,0,0
5175,1.5984,-1,1,1,4105,164,164,48,41,0,6,1,0
11096,2.1382,-1,1,1,3804,667,667,153,81,56,15,1,0
2065,0.3942,-1,1,1,937,54,54,23,21,0,2,0,0
0,0.7963,-1,3,1,2425,57,57,0,0,0,0,0,0
0,1.1283,-1,1,1,2076,387,387,0,0,0,0,0,0
11688,0.9597,-1,1,1,415,414,414,169,92,66,11,0,0
0,1.2265,-1,1,1,3828,0,0,0,0,0,0,0,0
0,0.8986,-1,66,44,2713,0,0,0,0,0,0,0,0
0,2.205,-1,3,1,3804,928,928,0,0,0,0,0,0
0,0.5983,-1,1,1,415,414,414,0,0,0,0,0,0
18220,1.0147,-1,1,1,415,411,411,248,170,67,11,0,0
41487,5.9531,-1,1,1,8960,1703,1703,664,193,384,87,0,0
31428,5.5662,-1,1,1,8897,1222,1222,520,111,322,87,0,0
42054,6.4526,-1,1,1,9295,1713,1713,663,219,357,87,0,0
0,0.5398,-1,1,1,1009,91,91,0,0,0,0,0,0
5353,17.7608,-1,1,1,45681,1101,1101,125,6,31,72,16,0
0,0.7739,-1,1,1,415,414,414,0,0,0,0,0,0
0,2.7193,-1,1,1,8300,0,0,0,0,0,0,0,0
0,16.5551,-1,1,1,46640,1041,1041,0,0,0,0,0,0
210,1.2646,-1,3,1,2124,455,455,4,0,3,1,0,0
6531,0.8186,-1,1,1,415,413,413,94,51,36,7,0,0
6459,16.9269,-1,1,1,46955,1057,1057,149,3,45,88,13,0
0,1.098,-1,3,1,2425,191,191,0,0,0,0,0,0
5142,5.2656,-1,54,36,388,385,13860,102,21,31,50,0,0
0,2.3122,-1,1,1,3756,797,797,0,0,0,0,0,0
0,1.3613,-1,54,36,3804,0,0,0,0,0,0,0,0
21445,5.509,-1,1,1,9175,1359,1359,514,0,95,411,8,0
0,0.9156,-1,1,1,2713,0,0,0,0,0,0,0,0
21729,4.8834,-1,1,1,9043,1245,1245,381,59,236,86,0,0
0,1.0947,-1,1,1,2689,158,158,0,0,0,0,0,0
0,0.3059,-1,1,1,937,0,0,0,0,0,0,0,0
3623,3.1353,-1,1,1,6143,920,920,78,0,27,35,16,0
37154,5.5755,-1,1,1,9130,1604,1604,580,237,256,87,0,0
8441,0.8505,-1,1,1,415,414,414,117,80,31,6,0,0
12824,0.8871,-1,3,1,388,384,384,176,118,49,9,0,0
0,2.0196,-1,1,1,3804,690,690,0,0,0,0,0,0
6179,1.1213,-1,1,1,2076,290,290,89,57,30,0,2,0
0,1.2046,-1,1,1,3828,0,0,0,0,0,0,0,0
0,0.6241,-1,1,1,415,414,414,0,0,0,0,0,0
15945,16.64,-1,3,3,48125,1036,3108,365,25,65,240,35,0
5051,1.0615,-1,1,1,2076,281,281,43,23,0,17,3,0
2052,0.4613,-1,1,1,985,51,51,28,18,10,0,0,0
8364,1.0087,-1,1,1,415,411,411,120,71,40,9,0,0
