estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
41,0.0339,-1,9,9,1,1,9,9,0,0,0,0,9
4835,0.0386,-1,11,11,1,1,11,11,0,0,0,0,11
1916,0.0336,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0063,-1,9,0,1,1,0,0,0,0,0,0,0
0,0.006,-1,9,0,1,1,0,0,0,0,0,0,0
2376,0.0403,-1,11,11,1,1,11,11,0,0,0,0,11
0,0.052,-1,9,0,1,1,0,0,0,0,0,0,0
3940,0.0334,-1,9,9,1,1,9,9,0,0,0,0,9
432,0.0124,-1,2,2,1,1,2,2,0,0,0,0,2
2369,0.0402,-1,11,11,1,1,11,11,0,0,0,0,11
4710,0.0412,-1,11,11,1,1,11,11,0,0,0,0,11
3815,0.0332,-1,9,9,1,1,9,9,0,0,0,0,9
1962,0.0351,-1,9,9,1,1,9,9,0,0,0,0,9
2000,0.0356,-1,9,9,1,1,9,9,0,0,0,0,9
1930,0.0321,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0073,-1,9,0,1,1,0,0,0,0,0,0,0
4705,0.0303,-1,11,11,1,1,11,11,0,0,0,0,11
46,0.0334,-1,9,9,1,1,9,9,0,0,0,0,9
43,0.0448,-1,9,9,1,1,9,9,0,0,0,0,9
1926,0.036,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0186,-1,9,0,1,1,0,0,0,0,0,0,0
44,0.0987,-1,9,9,1,1,9,9,0,0,0,0,9
3842,0.0724,-1,9,9,1,1,9,9,0,0,0,0,9
4831,0.0447,-1,11,11,1,1,11,11,0,0,0,0,11
1980,0.0399,-1,9,9,1,1,9,9,0,0,0,0,9
3764,0.0743,-1,9,9,1,1,9,9,0,0,0,0,9
210,0.0397,-1,2,1,1,1,1,1,0,0,0,0,1
184,0.0114,-1,2,1,1,1,1,1,0,0,0,0,1
4668,0.0436,-1,11,11,1,1,11,11,0,0,0,0,11
1920,0.0359,-1,9,9,1,1,9,9,0,0,0,0,9
4722,0.0416,-1,11,11,1,1,11,11,0,0,0,0,11
0,0.0119,-1,11,0,1,1,0,0,0,0,0,0,0
4756,0.0418,-1,11,11,1,1,11,11,0,0,0,0,11
0,0.0073,-1,9,0,1,1,0,0,0,0,0,0,0
3914,0.0339,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0064,-1,9,0,1,1,0,0,0,0,0,0,0
1957,0.0362,-1,9,9,1,1,9,9,0,0,0,0,9
413,0.0117,-1,2,2,1,1,2,2,0,0,0,0,2
72,0.0394,-1,11,11,1,1,11,11,0,0,0,0,11
0,0.0071,-1,9,0,1,1,0,0,0,0,0,0,0
2342,0.0408,-1,11,11,1,1,11,11,0,0,0,0,11
1977,0.0323,-1,9,9,1,1,9,9,0,0,0,0,9
4788,0.0436,-1,11,11,1,1,11,11,0,0,0,0,11
3906,0.0289,-1,9,9,1,1,9,9,0,0,0,0,9
3991,0.0303,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0055,-1,9,0,1,1,0,0,0,0,0,0,0
0,0.0091,-1,11,0,1,1,0,0,0,0,0,0,0
1966,0.0801,-1,9,9,1,1,9,9,0,0,0,0,9
1940,0.082,-1,9,9,1,1,9,9,0,0,0,0,9
3906,0.031,-1,9,9,1,1,9,9,0,0,0,0,9
4698,0.0514,-1,11,11,1,1,11,11,0,0,0,0,11
1986,0.0354,-1,9,9,1,1,9,9,0,0,0,0,9
44,0.035,-1,9,9,1,1,9,9,0,0,0,0,9
57,0.0349,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0093,-1,9,0,1,1,0,0,0,0,0,0,0
2407,0.0411,-1,11,11,1,1,11,11,0,0,0,0,11
3957,0.0447,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0102,-1,9,0,1,1,0,0,0,0,0,0,0
0,0.0065,-1,9,0,1,1,0,0,0,0,0,0,0
68,0.0339,-1,9,9,1,1,9,9,0,0,0,0,9
49,0.0323,-1,9,9,1,1,9,9,0,0,0,0,9
3764,0.0266,-1,9,9,1,1,9,9,0,0,0,0,9
1919,0.0357,-1,9,9,1,1,9,9,0,0,0,0,9
1957,0.0333,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0076,-1,11,0,1,1,0,0,0,0,0,0,0
0,0.0063,-1,9,0,1,1,0,0,0,0,0,0,0
1822,0.0343,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0061,-1,9,0,1,1,0,0,0,0,0,0,0
1957,0.0115,-1,9,9,1,1,9,9,0,0,0,0,9
431,0.0118,-1,2,2,1,1,2,2,0,0,0,0,2
43,0.0327,-1,9,9,1,1,9,9,0,0,0,0,9
1957,0.0198,-1,9,9,1,1,9,9,0,0,0,0,9
3875,0.0324,-1,9,9,1,1,9,9,0,0,0,0,9
57,0.034,-1,9,9,1,1,9,9,0,0,0,0,9
43,0.0118,-1,9,9,1,1,9,9,0,0,0,0,9
46,0.0304,-1,9,9,1,1,9,9,0,0,0,0,9
77,0.0403,-1,11,11,1,1,11,11,0,0,0,0,11
57,0.0119,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.006,-1,9,0,1,1,0,0,0,0,0,0,0
2351,0.0397,-1,11,11,1,1,11,11,0,0,0,0,11
1971,0.0333,-1,9,9,1,1,9,9,0,0,0,0,9
1966,0.0234,-1,9,9,1,1,9,9,0,0,0,0,9
410,0.0105,-1,2,2,1,1,2,2,0,0,0,0,2
3845,0.0301,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0061,-1,9,0,1,1,0,0,0,0,0,0,0
1889,0.0309,-1,9,9,1,1,9,9,0,0,0,0,9
3938,0.0301,-1,9,9,1,1,9,9,0,0,0,0,9
1904,0.0327,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0062,-1,9,0,1,1,0,0,0,0,0,0,0
2290,0.0547,-1,11,11,1,1,11,11,0,0,0,0,11
1861,0.0357,-1,9,9,1,1,9,9,0,0,0,0,9
444,0.0104,-1,2,2,1,1,2,2,0,0,0,0,2
1882,0.0338,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0071,-1,11,0,1,1,0,0,0,0,0,0,0
1977,0.0292,-1,9,9,1,1,9,9,0,0,0,0,9
53,0.0325,-1,9,9,1,1,9,9,0,0,0,0,9
207,0.0079,-1,2,1,1,1,1,1,0,0,0,0,1
0,0.0059,-1,9,0,1,1,0,0,0,0,0,0,0
50,0.0321,-1,9,9,1,1,9,9,0,0,0,0,9
3904,0.032,-1,9,9,1,1,9,9,0,0,0,0,9
1880,0.0335,-1,9,9,1,1,9,9,0,0,0,0,9
2367,0.0351,-1,11,11,1,1,11,11,0,0,0,0,11
1919,0.0215,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0072,-1,11,0,1,1,0,0,0,0,0,0,0
0,0.006,-1,9,0,1,1,0,0,0,0,0,0,0
2275,0.0381,-1,11,11,1,1,11,11,0,0,0,0,11
54,0.0317,-1,11,11,1,1,11,11,0,0,0,0,11
1936,0.0329,-1,9,9,1,1,9,9,0,0,0,0,9
59,0.0366,-1,11,11,1,1,11,11,0,0,0,0,11
1966,0.0309,-1,9,9,1,1,9,9,0,0,0,0,9
3900,0.0281,-1,9,9,1,1,9,9,0,0,0,0,9
42,0.0334,-1,9,9,1,1,9,9,0,0,0,0,9
3970,0.0327,-1,9,9,1,1,9,9,0,0,0,0,9
0,0.0064,-1,9,0,1,1,0,0,0,0,0,0,0
1877,0.0317,-1,9,9,1,1,9,9,0,0,0,0,9
4010,0.0319,-1,9,9,1,1,9,9,0,0,0,0,9
3845,0.0193,-1,9,9,1,1,9,9,0,0,0,0,9
55,0.0323,-1,9,9,1,1,9,9,0,0,0,0,9
211,0.0075,-1,2,1,1,1,1,1,0,0,0,0,1
4764,0.0359,-1,11,11,1,1,11,11,0,0,0,0,11
0,0.0727,-1,9,0,1,1,0,0,0,0,0,0,0
