estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
85317,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0084,-1,7,7,1,1,7,7,0,0,0,0,7
304153,0.0083,-1,7,7,1,1,7,7,0,0,0,0,7
300414,0.0131,-1,21,7,1,1,7,7,0,0,0,0,7
54494,0.8869,-1,378,251,1,1,251,251,0,0,0,0,251
85856,0.0057,-1,1,1,1,1,1,1,0,0,0,0,1
85856,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
300414,0.0192,-1,21,7,1,1,7,7,0,0,0,0,7
85615,0.0044,-1,1,1,1,1,1,1,0,0,0,0,1
85317,0.0053,-1,1,1,1,1,1,1,0,0,0,0,1
148136,0.0281,-1,7,7,1,1,7,7,0,0,0,0,7
304153,0.0172,-1,7,7,1,1,7,7,0,0,0,0,7
85808,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
148136,0.0089,-1,7,7,1,1,7,7,0,0,0,0,7
300414,0.0139,-1,21,7,1,1,7,7,0,0,0,0,7
85608,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85808,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
148136,0.0085,-1,7,7,1,1,7,7,0,0,0,0,7
85856,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
147650,0.0193,-1,7,7,1,1,7,7,0,0,0,0,7
85860,0.0045,-1,1,1,1,1,1,1,0,0,0,0,1
85879,0.0054,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
299539,0.0757,-1,21,21,1,1,21,21,0,0,0,0,21
85856,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
85856,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
299539,0.0208,-1,21,21,1,1,21,21,0,0,0,0,21
85608,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85317,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
85808,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
299539,0.0265,-1,21,21,1,1,21,21,0,0,0,0,21
85860,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
85879,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
55175,0.892,-1,378,252,1,1,252,252,0,0,0,0,252
85879,0.0094,-1,1,1,1,1,1,1,0,0,0,0,1
85856,0.0043,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0195,-1,7,7,1,1,7,7,0,0,0,0,7
147650,0.0185,-1,7,7,1,1,7,7,0,0,0,0,7
54316,0.8569,-1,378,252,1,1,252,252,0,0,0,0,252
85317,0.0072,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.0047,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0139,-1,7,7,1,1,7,7,0,0,0,0,7
85860,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
300414,0.0272,-1,21,7,1,1,7,7,0,0,0,0,7
85856,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
85808,0.0048,-1,1,1,1,1,1,1,0,0,0,0,1
85856,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
148136,0.0222,-1,7,7,1,1,7,7,0,0,0,0,7
85615,0.0053,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0089,-1,7,7,1,1,7,7,0,0,0,0,7
85808,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
85317,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
85879,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.003,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
299539,0.0586,-1,21,21,1,1,21,21,0,0,0,0,21
85860,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
66630,1.0231,-1,462,308,1,1,308,308,0,0,0,0,308
85860,0.0074,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
85856,0.0042,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
85879,0.0038,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85808,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
85317,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0136,-1,7,7,1,1,7,7,0,0,0,0,7
85860,0.003,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85317,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85317,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
300414,0.0205,-1,21,7,1,1,7,7,0,0,0,0,7
304153,0.0088,-1,7,7,1,1,7,7,0,0,0,0,7
85879,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.003,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.003,-1,1,1,1,1,1,1,0,0,0,0,1
85808,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.003,-1,1,1,1,1,1,1,0,0,0,0,1
85856,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
148136,0.0157,-1,7,7,1,1,7,7,0,0,0,0,7
85615,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85808,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
85317,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0085,-1,7,7,1,1,7,7,0,0,0,0,7
304153,0.0083,-1,7,7,1,1,7,7,0,0,0,0,7
85317,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
147650,0.0173,-1,7,7,1,1,7,7,0,0,0,0,7
85608,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
85879,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
148136,0.0089,-1,7,7,1,1,7,7,0,0,0,0,7
85317,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
300414,0.0126,-1,21,7,1,1,7,7,0,0,0,0,7
300414,0.0125,-1,21,7,1,1,7,7,0,0,0,0,7
85808,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0089,-1,7,7,1,1,7,7,0,0,0,0,7
85615,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
147650,0.0087,-1,7,7,1,1,7,7,0,0,0,0,7
85808,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
148136,0.0087,-1,7,7,1,1,7,7,0,0,0,0,7
85317,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
85317,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
147650,0.0085,-1,7,7,1,1,7,7,0,0,0,0,7
85879,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
299539,0.0412,-1,21,21,1,1,21,21,0,0,0,0,21
85608,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
148136,0.009,-1,7,7,1,1,7,7,0,0,0,0,7
85856,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
85879,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85808,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85879,0.003,-1,1,1,1,1,1,1,0,0,0,0,1
85856,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
299539,0.0207,-1,21,21,1,1,21,21,0,0,0,0,21
148136,0.0087,-1,7,7,1,1,7,7,0,0,0,0,7
85317,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0089,-1,7,7,1,1,7,7,0,0,0,0,7
85856,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
299539,0.0209,-1,21,21,1,1,21,21,0,0,0,0,21
299539,0.0207,-1,21,21,1,1,21,21,0,0,0,0,21
148136,0.0088,-1,7,7,1,1,7,7,0,0,0,0,7
85608,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0086,-1,7,7,1,1,7,7,0,0,0,0,7
85856,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
85808,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0083,-1,7,7,1,1,7,7,0,0,0,0,7
85317,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
85856,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
304153,0.0083,-1,7,7,1,1,7,7,0,0,0,0,7
300414,0.0136,-1,21,7,1,1,7,7,0,0,0,0,7
85856,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
85808,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
300414,0.0118,-1,21,7,1,1,7,7,0,0,0,0,7
304153,0.0086,-1,7,7,1,1,7,7,0,0,0,0,7
85317,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85608,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85856,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
67205,1.0955,-1,462,308,1,1,308,308,0,0,0,0,308
85856,0.0105,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.0044,-1,1,1,1,1,1,1,0,0,0,0,1
147650,0.015,-1,7,7,1,1,7,7,0,0,0,0,7
85615,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
85615,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
54955,0.7723,-1,378,251,1,1,251,251,0,0,0,0,251
85808,0.0058,-1,1,1,1,1,1,1,0,0,0,0,1
85860,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
148136,0.0151,-1,7,7,1,1,7,7,0,0,0,0,7
85317,0.0045,-1,1,1,1,1,1,1,0,0,0,0,1
147650,0.0118,-1,7,7,1,1,7,7,0,0,0,0,7
85317,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
85317,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1
85879,0.0041,-1,1,1,1,1,1,1,0,0,0,0,1
