estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
21106,0.0057,-1,1,1,1,1,1,1,0,0,0,0,1
3936,0.0852,-1,27,27,1,1,27,27,0,0,0,0,27
4027,0.0869,-1,27,26,1,1,26,26,0,0,0,0,26
504,0.0042,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.0031,-1,1,0,1,1,0,0,0,0,0,0,0
42949,0.0041,-1,1,1,1,1,1,1,0,0,0,0,1
551,0.0053,-1,1,1,1,1,1,1,0,0,0,0,1
2018,0.0351,-1,18,9,1,1,9,9,0,0,0,0,9
1862,0.0467,-1,18,9,1,1,9,9,0,0,0,0,9
21139,0.0065,-1,1,1,1,1,1,1,0,0,0,0,1
20923,0.005,-1,1,1,1,1,1,1,0,0,0,0,1
3955,0.0621,-1,18,18,1,1,18,18,0,0,0,0,18
3942,0.06,-1,18,18,1,1,18,18,0,0,0,0,18
0,0.0032,-1,1,0,1,1,0,0,0,0,0,0,0
3961,0.0578,-1,27,27,1,1,27,27,0,0,0,0,27
0,0.0032,-1,1,0,1,1,0,0,0,0,0,0,0
0,0.0031,-1,1,0,1,1,0,0,0,0,0,0,0
548,0.0043,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.0029,-1,1,0,1,1,0,0,0,0,0,0,0
534,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
42867,0.0053,-1,1,1,1,1,1,1,0,0,0,0,1
548,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
42949,0.0038,-1,1,1,1,1,1,1,0,0,0,0,1
4770,0.0708,-1,22,21,1,1,21,21,0,0,0,0,21
21097,0.0058,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.003,-1,1,0,1,1,0,0,0,0,0,0,0
551,0.0041,-1,1,1,1,1,1,1,0,0,0,0,1
42908,0.0051,-1,1,1,1,1,1,1,0,0,0,0,1
21314,0.0043,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.0029,-1,1,0,1,1,0,0,0,0,0,0,0
21139,0.0062,-1,1,1,1,1,1,1,0,0,0,0,1
21049,0.0046,-1,1,1,1,1,1,1,0,0,0,0,1
1892,0.0356,-1,18,9,1,1,9,9,0,0,0,0,9
0,0.0032,-1,1,0,1,1,0,0,0,0,0,0,0
4768,0.0747,-1,22,22,1,1,22,22,0,0,0,0,22
3870,0.0545,-1,18,18,1,1,18,18,0,0,0,0,18
4890,0.0633,-1,22,22,1,1,22,22,0,0,0,0,22
21139,0.0043,-1,1,1,1,1,1,1,0,0,0,0,1
20923,0.0043,-1,1,1,1,1,1,1,0,0,0,0,1
2336,0.0686,-1,22,11,1,1,11,11,0,0,0,0,11
42794,0.0143,-1,1,1,1,1,1,1,0,0,0,0,1
42892,0.0058,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.0039,-1,1,0,1,1,0,0,0,0,0,0,0
0,0.0036,-1,1,0,1,1,0,0,0,0,0,0,0
1936,0.0418,-1,18,9,1,1,9,9,0,0,0,0,9
42949,0.0053,-1,1,1,1,1,1,1,0,0,0,0,1
4905,0.073,-1,22,22,1,1,22,22,0,0,0,0,22
543,0.0053,-1,1,1,1,1,1,1,0,0,0,0,1
3949,0.0529,-1,18,18,1,1,18,18,0,0,0,0,18
1926,0.0362,-1,18,9,1,1,9,9,0,0,0,0,9
543,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
43141,0.0059,-1,1,1,1,1,1,1,0,0,0,0,1
1927,0.0359,-1,18,9,1,1,9,9,0,0,0,0,9
42908,0.005,-1,1,1,1,1,1,1,0,0,0,0,1
1964,0.0364,-1,18,9,1,1,9,9,0,0,0,0,9
4778,0.0728,-1,22,22,1,1,22,22,0,0,0,0,22
511,0.0049,-1,1,1,1,1,1,1,0,0,0,0,1
21145,0.0056,-1,1,1,1,1,1,1,0,0,0,0,1
548,0.0047,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.0034,-1,1,0,1,1,0,0,0,0,0,0,0
0,0.003,-1,1,0,1,1,0,0,0,0,0,0,0
511,0.0038,-1,1,1,1,1,1,1,0,0,0,0,1
1902,0.0328,-1,18,9,1,1,9,9,0,0,0,0,9
4839,0.0728,-1,22,22,1,1,22,22,0,0,0,0,22
0,0.0035,-1,1,0,1,1,0,0,0,0,0,0,0
548,0.0038,-1,1,1,1,1,1,1,0,0,0,0,1
511,0.0038,-1,1,1,1,1,1,1,0,0,0,0,1
4681,0.075,-1,22,22,1,1,22,22,0,0,0,0,22
0,0.0031,-1,1,0,1,1,0,0,0,0,0,0,0
504,0.0053,-1,1,1,1,1,1,1,0,0,0,0,1
1927,0.0249,-1,18,9,1,1,9,9,0,0,0,0,9
21262,0.0052,-1,1,1,1,1,1,1,0,0,0,0,1
21262,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
42794,0.0044,-1,1,1,1,1,1,1,0,0,0,0,1
42863,0.0048,-1,1,1,1,1,1,1,0,0,0,0,1
1980,0.0364,-1,18,9,1,1,9,9,0,0,0,0,9
1918,0.0357,-1,18,9,1,1,9,9,0,0,0,0,9
0,0.0032,-1,1,0,1,1,0,0,0,0,0,0,0
0,0.003,-1,1,0,1,1,0,0,0,0,0,0,0
3900,0.0355,-1,27,9,1,1,9,9,0,0,0,0,9
4781,0.0753,-1,22,22,1,1,22,22,0,0,0,0,22
504,0.0115,-1,1,1,1,1,1,1,0,0,0,0,1
42794,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.003,-1,1,0,1,1,0,0,0,0,0,0,0
0,0.003,-1,1,0,1,1,0,0,0,0,0,0,0
0,0.0029,-1,1,0,1,1,0,0,0,0,0,0,0
0,0.003,-1,1,0,1,1,0,0,0,0,0,0,0
20923,0.0044,-1,1,1,1,1,1,1,0,0,0,0,1
543,0.0042,-1,1,1,1,1,1,1,0,0,0,0,1
3840,0.0371,-1,27,9,1,1,9,9,0,0,0,0,9
534,0.0046,-1,1,1,1,1,1,1,0,0,0,0,1
3907,0.0583,-1,18,18,1,1,18,18,0,0,0,0,18
21187,0.0052,-1,1,1,1,1,1,1,0,0,0,0,1
548,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
4831,0.0689,-1,22,22,1,1,22,22,0,0,0,0,22
1974,0.0351,-1,18,9,1,1,9,9,0,0,0,0,9
3946,0.04,-1,27,9,1,1,9,9,0,0,0,0,9
511,0.0043,-1,1,1,1,1,1,1,0,0,0,0,1
2323,0.0402,-1,22,11,1,1,11,11,0,0,0,0,11
42867,0.005,-1,1,1,1,1,1,1,0,0,0,0,1
2377,0.0396,-1,22,11,1,1,11,11,0,0,0,0,11
21106,0.0048,-1,1,1,1,1,1,1,0,0,0,0,1
21314,0.0044,-1,1,1,1,1,1,1,0,0,0,0,1
543,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
3905,0.0364,-1,27,9,1,1,9,9,0,0,0,0,9
0,0.0031,-1,1,0,1,1,0,0,0,0,0,0,0
21139,0.0046,-1,1,1,1,1,1,1,0,0,0,0,1
551,0.0046,-1,1,1,1,1,1,1,0,0,0,0,1
2342,0.0408,-1,22,11,1,1,11,11,0,0,0,0,11
42892,0.0042,-1,1,1,1,1,1,1,0,0,0,0,1
2398,0.0406,-1,22,11,1,1,11,11,0,0,0,0,11
42863,0.0045,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.0032,-1,1,0,1,1,0,0,0,0,0,0,0
4926,0.0709,-1,22,22,1,1,22,22,0,0,0,0,22
0,0.0034,-1,1,0,1,1,0,0,0,0,0,0,0
0,0.003,-1,1,0,1,1,0,0,0,0,0,0,0
42863,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.003,-1,1,0,1,1,0,0,0,0,0,0,0
42892,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
511,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
1886,0.0347,-1,18,9,1,1,9,9,0,0,0,0,9
3953,0.0709,-1,18,18,1,1,18,18,0,0,0,0,18
0,0.0037,-1,1,0,1,1,0,0,0,0,0,0,0
543,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
548,0.0041,-1,1,1,1,1,1,1,0,0,0,0,1
1873,0.0326,-1,18,9,1,1,9,9,0,0,0,0,9
42867,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
42794,0.005,-1,1,1,1,1,1,1,0,0,0,0,1
21242,0.0054,-1,1,1,1,1,1,1,0,0,0,0,1
2040,0.0321,-1,18,9,1,1,9,9,0,0,0,0,9
42794,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
0,0.0208,-1,63,0,1,1,0,0,0,0,0,0,0
543,0.0038,-1,1,1,1,1,1,1,0,0,0,0,1
2040,0.0252,-1,18,9,1,1,9,9,0,0,0,0,9
0,0.0036,-1,1,0,1,1,0,0,0,0,0,0,0
1918,0.0305,-1,18,9,1,1,9,9,0,0,0,0,9
3984,0.0597,-1,18,18,1,1,18,18,0,0,0,0,18
21139,0.0042,-1,1,1,1,1,1,1,0,0,0,0,1
3740,0.1077,-1,27,27,1,1,27,27,0,0,0,0,27
21059,0.0063,-1,1,1,1,1,1,1,0,0,0,0,1
543,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
42794,0.0074,-1,1,1,1,1,1,1,0,0,0,0,1
1970,0.035,-1,18,9,1,1,9,9,0,0,0,0,9
3870,0.042,-1,18,18,1,1,18,18,0,0,0,0,18
1894,0.0364,-1,18,9,1,1,9,9,0,0,0,0,9
0,0.0046,-1,1,0,1,1,0,0,0,0,0,0,0
3978,0.0585,-1,18,18,1,1,18,18,0,0,0,0,18
0,0.0033,-1,1,0,1,1,0,0,0,0,0,0,0
3938,0.0746,-1,27,27,1,1,27,27,0,0,0,0,27
0,0.0035,-1,1,0,1,1,0,0,0,0,0,0,0
534,0.0044,-1,1,1,1,1,1,1,0,0,0,0,1
