estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
21147,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
21159,0.0038,-1,1,1,1,1,1,1,0,0,0,0,1
21050,0.0044,-1,1,1,1,1,1,1,0,0,0,0,1
42908,0.0061,-1,3,1,1,1,1,1,0,0,0,0,1
21097,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
42523,0.0058,-1,3,3,1,1,3,3,0,0,0,0,3
42949,0.0039,-1,3,1,1,1,1,1,0,0,0,0,1
21187,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
42746,0.0083,-1,3,3,1,1,3,3,0,0,0,0,3
6013,0.0974,-1,42,28,1,1,28,28,0,0,0,0,28
21147,0.0064,-1,1,1,1,1,1,1,0,0,0,0,1
21139,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
43403,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
43675,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
43397,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
20923,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
42892,0.0056,-1,3,1,1,1,1,1,0,0,0,0,1
7703,0.1134,-1,54,36,1,1,36,36,0,0,0,0,36
21139,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
21159,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
7758,0.1183,-1,54,36,1,1,36,36,0,0,0,0,36
42964,0.0075,-1,3,3,1,1,3,3,0,0,0,0,3
21059,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
43403,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
43345,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
21139,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
42863,0.0046,-1,3,1,1,1,1,1,0,0,0,0,1
43675,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
21159,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
43345,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
43367,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
300414,0.0147,-1,7,7,1,1,7,7,0,0,0,0,7
43474,0.0044,-1,1,1,1,1,1,1,0,0,0,0,1
21139,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
43403,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
20962,0.0038,-1,1,1,1,1,1,1,0,0,0,0,1
42964,0.0055,-1,3,3,1,1,3,3,0,0,0,0,3
43403,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
43397,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
7880,0.1239,-1,54,36,1,1,36,36,0,0,0,0,36
21139,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
42908,0.0043,-1,3,1,1,1,1,1,0,0,0,0,1
21050,0.004,-1,1,1,1,1,1,1,0,0,0,0,1
43367,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
20962,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
43492,0.0054,-1,1,1,1,1,1,1,0,0,0,0,1
43403,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
42738,0.0068,-1,3,3,1,1,3,3,0,0,0,0,3
43492,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
43492,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
7643,0.1255,-1,54,36,1,1,36,36,0,0,0,0,36
300414,0.0114,-1,7,7,1,1,7,7,0,0,0,0,7
21242,0.0042,-1,1,1,1,1,1,1,0,0,0,0,1
20962,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
21050,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
42892,0.004,-1,3,1,1,1,1,1,0,0,0,0,1
42863,0.0039,-1,3,1,1,1,1,1,0,0,0,0,1
43345,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
21139,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
20962,0.0032,-1,1,1,1,1,1,1,0,0,0,0,1
21314,0.0043,-1,1,1,1,1,1,1,0,0,0,0,1
