estimates,runtime,case
1048,4419.2008,1
1189,3746.183201,1
1281,2905.998901,1
1202,4464.8218,1
1102,4284.0316,1
1099,3385.471,1
1198,3829.1525,1
1159,4714.511499,1
1067,3730.1238,1
1064,3144.119,1
1139,3787.605,1
1053,4406.919701,1
1114,2756.361,1
1043,3473.248601,1
1160,4077.6772,1
1408,3591.418001,1
1048,4355.7692,1
1173,2456.6871,1
1039,4324.461501,1
1220,3498.508501,1
1123,4386.4813,1
1090,3870.489,1
1227,3309.1315,1
1036,4086.229,1
1001,3817.3898,1
1031,3539.204201,1
1005,3277.4994,1
1040,3766.776301,1
1099,4069.2184,1
1153,3425.5428,1
1051,3935.4057,1
1046,3331.1601,1
1088,3517.2711,1
1067,4629.5213,1
1156,4337.653501,1
1029,3580.0449,1
1155,3957.5954,1
1139,3381.2336,1
1106,3337.355801,1
1085,3362.9005,1
1090,3665.1861,1
1032,4403.2854,1
1014,3890.3582,1
1032,3606.7484,1
1111,4456.478699,1
1133,6496.4684,1
1056,4474.506001,1
1018,3137.141201,1
1293,3080.3548,1
1045,4261.932801,1
1149,3724.6168,1
996,4143.6243,1
1375,3341.999201,1
1109,3456.1516,1
1100,4529.0986,1
1098,4542.9841,1
1077,4277.3277,1
1217,3798.9695,1
1095,3909.1249,1
1151,3766.93,1
1168,3548.208001,1
1166,3533.3168,1
1017,4843.3232,1
1258,4241.894201,1
1348,3882.684699,1
1075,3513.2582,1
1177,3917.551801,1
1357,3520.3866,1
1274,3215.6387,1
1192,3621.2766,1
1326,2943.0116,1
1070,3726.9778,1
1171,4255.3707,1
1192,3652.453901,1
1246,3276.7916,1
1177,4259.6253,1
1047,3040.4081,1
1123,4137.343699,1
1049,2977.698399,1
1129,3218.6427,1
1091,4486.154301,1
1116,4622.1185,1
1092,4133.0177,1
1014,3724.3546,1
1266,4526.4432,1
1224,3421.4517,1
1052,4845.759199,1
1208,3619.410399,1
1036,3340.1121,1
1401,3576.8942,1
1046,4782.609299,1
1602,3135.4272,1
1144,3944.977701,1
961,3591.642,1
1141,3422.8897,1
1054,3883.398501,1
1177,4093.111201,1
2445,3216.8519,1
1117,3913.3665,1
1054,3504.1423,1
1136,4102.425899,1
1188,4247.837899,1
1001,4112.1139,1
1801,3292.3804,1
1138,3351.5188,1
1187,4530.2106,1
1061,4332.4459,1
1092,4141.823701,1
1044,6090.7366,1
1166,4319.3689,1
1223,4581.4671,1
943,5062.297899,1
1195,3292.125899,1
992,4926.6154,1
1079,3578.5971,1
1254,3828.285799,1
1110,3720.9825,1
955,3137.8132,1
968,4060.1355,1
1020,3701.668699,1
953,3510.0268,1
1026,3270.794699,1
1003,2739.597799,1
1159,4834.9892,1
1312,4438.7688,1
1130,3304.1668,1
1090,4223.913701,1
1222,4642.090599,1
1028,3243.126199,1
1104,3839.5754,1
1236,4482.8246,1
1198,3408.090101,1
1105,4428.2146,1
1216,3665.641099,1
1126,3331.769799,1
1129,3754.933499,1
992,3242.9606,1
1008,3746.4561,1
1035,3387.7559,1
1136,4078.7867,1
1154,4900.627,1
1248,4585.042599,1
1021,4764.177999,1
952,3895.8042,1
1007,4530.9982,1
1171,3588.4681,1
1117,3359.0676,1
1321,3227.3947,1
1395,3784.300701,1
997,3885.893201,1
1062,5126.629101,1
1183,3199.5317,1
1236,3021.992999,1
1149,3693.0239,1
1078,3019.6755,1
1421,3145.4402,1
1093,4211.753,1
1036,4610.515401,1
1154,3440.416999,1
1307,3644.2791,1
1287,4113.8557,1
1022,4004.46,1
1023,3532.1204,1
1181,4493.665,1
1016,3766.4935,1
1093,4115.909201,1
1270,5025.5637,1
2615,3247.491,1
1097,3983.965199,1
1103,5562.3072,1
1070,4625.7006,1
1226,4733.077199,1
1235,3421.6191,1
1001,4312.2314,1
1090,3953.595601,1
1173,3557.208399,1
1067,4568.0532,1
1006,4606.098999,1
1272,3696.8574,1
1149,3512.470901,1
1026,3828.8438,1
1081,4159.8869,1
1147,3044.5133,1
1083,3731.025199,1
1084,4879.5353,1
1069,4433.3886,1
1031,3308.9905,1
1103,4772.6277,1
1504,3397.5181,1
1190,4296.7986,1
1125,4473.3592,1
1149,4365.6602,1
1583,3424.7554,1
1078,3869.4038,1
1078,4491.8804,1
1077,2629.565201,1
1295,4280.806,1
1015,4169.6313,1
1430,3996.8149,1
1104,3937.290601,1
