estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
32680,55.2647,3,1,1,3600,647,647,647,0,0,0,647,0
8385,50.7527,3,1,1,1700,206,206,206,0,0,0,206,0
9625,43.2868,3,1,1,2250,216,216,216,0,0,0,216,0
1221,258.1961,3,1,1,1800,36,36,36,0,0,0,36,0
13101,190.8703,3,1,1,2250,288,288,288,0,0,0,288,0
7116,87.6331,3,1,1,2176,136,136,136,0,0,0,136,0
8465,54.3809,3,1,1,2125,193,193,193,0,0,0,193,0
12148,74.3976,3,1,1,2250,275,275,275,0,0,0,275,0
8161,40.125,3,1,1,2250,180,180,180,0,0,0,180,0
6142,73.9009,3,1,1,2720,171,171,171,0,0,0,171,0
9052,60.2114,3,1,1,2125,189,189,189,0,0,0,189,0
5557,48.4504,3,1,1,2125,119,119,119,0,0,0,119,0
4437,46.5068,3,1,1,2125,117,117,117,0,0,0,117,0
10686,45.309,3,1,1,3600,213,213,213,0,0,0,213,0
7317,45.2514,3,1,1,2880,204,204,204,0,0,0,204,0
5857,59.4744,3,1,1,2250,171,171,171,0,0,0,171,0
20161,57.3073,3,1,1,2880,465,465,465,0,0,0,465,0
12334,54.5475,3,1,1,3600,307,307,307,0,0,0,307,0
1016,43.0493,3,1,1,1800,33,33,33,0,0,0,33,0
9160,54.7354,3,1,1,3600,216,216,216,0,0,0,216,0
18112,53.4107,3,1,1,2250,360,360,360,0,0,0,360,0
7337,46.1119,3,1,1,4500,186,186,186,0,0,0,186,0
10377,48.2705,3,1,1,4250,205,205,205,0,0,0,205,0
12965,175.4529,3,1,1,1800,270,270,270,0,0,0,270,0
0,64.9935,3,1,1,1360,0,0,0,0,0,0,0,0
10748,70.0722,3,1,1,2250,258,258,258,0,0,0,258,0
15242,146.747,3,1,1,3600,324,324,324,0,0,0,324,0
3984,69.6841,3,1,1,4250,108,108,108,0,0,0,108,0
13710,44.4109,3,1,1,2125,289,289,289,0,0,0,289,0
7411,66.0303,3,1,1,4500,136,136,136,0,0,0,136,0
3534,59.2443,3,1,1,3400,56,56,56,0,0,0,56,0
22900,77.743,3,1,1,4250,544,544,544,0,0,0,544,0
12070,56.4261,3,1,1,3600,306,306,306,0,0,0,306,0
19080,45.565,3,1,1,2250,374,374,374,0,0,0,374,0
13755,58.1041,3,1,1,2125,288,288,288,0,0,0,288,0
12879,58.1489,3,1,1,1800,300,300,300,0,0,0,300,0
552,67.2653,3,1,1,2250,18,18,18,0,0,0,18,0
6810,62.9431,3,1,1,3400,156,156,156,0,0,0,156,0
9163,61.1252,3,1,1,1800,162,162,162,0,0,0,162,0
11607,61.3187,3,1,1,3400,296,296,296,0,0,0,296,0
16863,62.6578,3,1,1,2125,340,340,340,0,0,0,340,0
1382,67.9988,3,1,1,4500,54,54,54,0,0,0,54,0
22264,73.3756,3,1,1,3600,501,501,501,0,0,0,501,0
9125,55.2383,3,1,1,4500,245,245,245,0,0,0,245,0
6973,62.2877,3,1,1,3600,174,174,174,0,0,0,174,0
8653,60.9839,3,1,1,1800,180,180,180,0,0,0,180,0
15165,59.5597,3,1,1,1440,252,252,252,0,0,0,252,0
6046,69.8031,3,1,1,4500,134,134,134,0,0,0,134,0
10952,56.0187,3,1,1,1700,204,204,204,0,0,0,204,0
12038,47.3043,3,1,1,2125,255,255,255,0,0,0,255,0
7773,37.5837,3,1,1,1800,161,161,161,0,0,0,161,0
5265,177.2901,3,1,1,2250,72,72,72,0,0,0,72,0
12773,139.0625,3,1,1,1800,252,252,252,0,0,0,252,0
20838,101.4195,3,1,1,3600,432,432,432,0,0,0,432,0
23601,72.9228,3,1,1,3600,543,543,543,0,0,0,543,0
18057,64.7457,3,1,1,4250,379,379,379,0,0,0,379,0
12436,56.1798,3,1,1,2125,238,238,238,0,0,0,238,0
11682,45.7173,3,1,1,1800,291,291,291,0,0,0,291,0
10647,56.5445,3,1,1,2125,248,248,248,0,0,0,248,0
7794,45.8126,3,1,1,2125,153,153,153,0,0,0,153,0
7840,65.2533,3,1,1,4250,204,204,204,0,0,0,204,0
13100,40.4518,3,1,1,2250,288,288,288,0,0,0,288,0
13223,63.3962,3,1,1,2250,302,302,302,0,0,0,302,0
9142,51.7974,3,1,1,2880,204,204,204,0,0,0,204,0
12112,45.3373,3,1,1,2250,234,234,234,0,0,0,234,0
22088,54.3061,3,1,1,4250,510,510,510,0,0,0,510,0
38498,55.7181,3,1,1,4250,714,714,714,0,0,0,714,0
13491,57.5092,3,1,1,2250,270,270,270,0,0,0,270,0
19090,53.743,3,1,1,3600,386,386,386,0,0,0,386,0
5699,49.5225,3,1,1,3600,146,146,146,0,0,0,146,0
10267,41.3316,3,1,1,2250,225,225,225,0,0,0,225,0
6021,55.2302,3,1,1,4500,171,171,171,0,0,0,171,0
17626,212.8865,3,1,1,2250,342,342,342,0,0,0,342,0
13160,79.0886,3,1,1,4500,313,313,313,0,0,0,313,0
9601,114.6975,3,1,1,4500,199,199,199,0,0,0,199,0
10169,109.0659,3,1,1,3600,227,227,227,0,0,0,227,0
3649,60.7782,3,1,1,1700,122,122,122,0,0,0,122,0
23864,64.4108,3,1,1,4250,578,578,578,0,0,0,578,0
9201,57.8112,3,1,1,1800,216,216,216,0,0,0,216,0
7833,59.8271,3,1,1,1800,161,161,161,0,0,0,161,0
18869,48.3476,3,1,1,2125,357,357,357,0,0,0,357,0
6397,56.1733,3,1,1,1440,165,165,165,0,0,0,165,0
4257,64.1999,3,1,1,1440,101,101,101,0,0,0,101,0
6282,46.6756,3,1,1,2250,165,165,165,0,0,0,165,0
12817,48.7275,3,1,1,2125,272,272,272,0,0,0,272,0
7242,42.7868,3,1,1,2250,143,143,143,0,0,0,143,0
4212,43.6156,3,1,1,1700,101,101,101,0,0,0,101,0
7652,50.1947,3,1,1,2125,153,153,153,0,0,0,153,0
10100,77.231,3,1,1,3600,249,249,249,0,0,0,249,0
14015,58.8862,3,1,1,3600,223,223,223,0,0,0,223,0
15558,56.5799,3,1,1,1800,306,306,306,0,0,0,306,0
15489,75.47,3,1,1,2250,252,252,252,0,0,0,252,0
6999,56.8283,3,1,1,1800,153,153,153,0,0,0,153,0
13403,62.9163,3,1,1,4500,336,336,336,0,0,0,336,0
22852,67.3036,3,1,1,4500,546,546,546,0,0,0,546,0
12757,53.4887,3,1,1,1700,238,238,238,0,0,0,238,0
25298,47.9626,3,1,1,4250,494,494,494,0,0,0,494,0
6066,46.6553,3,1,1,2250,146,146,146,0,0,0,146,0
17744,35.4999,3,1,1,3600,432,432,432,0,0,0,432,0
13634,245.2558,3,1,1,2720,216,216,216,0,0,0,216,0
6852,124.4499,3,1,1,4250,183,183,183,0,0,0,183,0
38454,83.411,3,1,1,4250,714,714,714,0,0,0,714,0
33037,75.3374,3,1,1,4250,671,671,671,0,0,0,671,0
9543,84.2223,3,1,1,4500,216,216,216,0,0,0,216,0
9142,58.5872,3,1,1,3600,204,204,204,0,0,0,204,0
27144,65.7771,3,1,1,4500,613,613,613,0,0,0,613,0
3973,69.5224,3,1,1,1800,123,123,123,0,0,0,123,0
7526,54.6958,3,1,1,3600,144,144,144,0,0,0,144,0
7920,80.4183,3,1,1,2880,201,201,201,0,0,0,201,0
5460,50.411,3,1,1,4500,126,126,126,0,0,0,126,0
16520,58.6452,3,1,1,1700,323,323,323,0,0,0,323,0
31294,70.9039,3,1,1,4250,655,655,655,0,0,0,655,0
25183,52.7746,3,1,1,3600,492,492,492,0,0,0,492,0
15291,66.0115,3,1,1,3400,272,272,272,0,0,0,272,0
32755,64.3825,3,1,1,3600,612,612,612,0,0,0,612,0
13380,76.0702,3,1,1,4500,289,289,289,0,0,0,289,0
9132,54.5697,3,1,1,2250,256,256,256,0,0,0,256,0
19785,75.3561,3,1,1,4250,450,450,450,0,0,0,450,0
7879,64.9749,3,1,1,3400,218,218,218,0,0,0,218,0
659,54.3561,3,1,1,2250,29,29,29,0,0,0,29,0
18944,42.7393,3,1,1,2250,378,378,378,0,0,0,378,0
6532,62.0489,3,1,1,2125,135,135,135,0,0,0,135,0
12205,41.6403,3,1,1,2250,234,234,234,0,0,0,234,0
18714,51.524,3,1,1,4250,421,421,421,0,0,0,421,0
3275,48.161,3,1,1,1700,68,68,68,0,0,0,68,0
9665,49.2084,3,1,1,1800,180,180,180,0,0,0,180,0
21628,50.0811,3,1,1,4500,422,422,422,0,0,0,422,0
0,260.94,3,1,1,2720,0,0,0,0,0,0,0,0
10762,99.9407,3,1,1,2250,180,180,180,0,0,0,180,0
24390,71.1454,3,1,1,3600,570,570,570,0,0,0,570,0
31283,65.6787,3,1,1,3600,559,559,559,0,0,0,559,0
25532,57.7049,3,1,1,4500,539,539,539,0,0,0,539,0
4789,40.8074,3,1,1,2125,119,119,119,0,0,0,119,0
27166,62.6353,3,1,1,4500,610,610,610,0,0,0,610,0
23434,77.2567,3,1,1,4500,504,504,504,0,0,0,504,0
21053,66.3374,3,1,1,4250,442,442,442,0,0,0,442,0
14342,62.555,3,1,1,2880,322,322,322,0,0,0,322,0
20835,42.4605,3,1,1,2880,494,494,494,0,0,0,494,0
9414,71.3935,3,1,1,2250,162,162,162,0,0,0,162,0
30157,63.204,3,1,1,4250,662,662,662,0,0,0,662,0
5265,68.6725,3,1,1,1440,72,72,72,0,0,0,72,0
11300,90.4092,3,1,1,2250,216,216,216,0,0,0,216,0
7410,65.7741,3,1,1,1700,181,181,181,0,0,0,181,0
5950,58.4612,3,1,1,2250,182,182,182,0,0,0,182,0
