estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
156512,0.01,-1,1,1,3,3,3,3,1,0,1,1,0
150639,0.0485,-1,1,1,16,16,16,16,5,4,3,4,0
150429,0.0621,-1,1,1,16,16,16,16,5,4,3,4,0
151858,0.0828,-1,1,1,24,24,24,24,7,4,5,7,1
152249,0.0631,-1,1,1,16,16,16,16,5,4,3,4,0
152754,0.0904,-1,1,1,24,24,24,24,7,4,5,7,1
156610,0.0088,-1,1,1,3,3,3,3,1,0,1,1,0
150703,0.0394,-1,1,1,13,13,13,13,1,5,3,4,0
152009,0.0592,-1,1,1,17,17,17,17,6,4,3,4,0
154050,0.154,-1,1,1,40,40,40,40,15,13,4,7,1
152263,0.0607,-1,1,1,21,21,21,21,6,4,8,3,0
150895,0.0601,-1,1,1,17,17,17,17,6,4,3,4,0
150820,0.0603,-1,1,1,17,17,17,17,6,4,3,4,0
150884,0.0295,-1,1,1,17,17,17,17,6,4,3,4,0
149978,0.0205,-1,1,1,8,8,8,8,0,0,4,4,0
156610,0.0085,-1,1,1,3,3,3,3,1,0,1,1,0
152016,0.0887,-1,1,1,29,29,29,29,3,4,5,17,0
151495,0.0279,-1,1,1,9,9,9,9,1,0,4,4,0
156757,0.01,-1,1,1,3,3,3,3,1,0,1,1,0
151503,0.0677,-1,1,1,17,17,17,17,6,4,3,4,0
150854,0.0698,-1,1,1,21,21,21,21,6,4,8,3,0
150854,0.053,-1,1,1,17,17,17,17,6,4,3,4,0
150865,0.0454,-1,1,1,17,17,17,17,6,4,3,4,0
150607,0.0192,-1,1,1,9,9,9,9,1,0,4,4,0
153651,0.1547,-1,1,1,52,52,52,52,8,14,14,16,0
151837,0.1029,-1,1,1,33,33,33,33,7,4,15,6,1
153413,0.1137,-1,1,1,32,32,32,32,6,4,15,6,1
151893,0.0575,-1,1,1,16,16,16,16,5,4,3,4,0
152212,0.0579,-1,1,1,17,17,17,17,6,4,3,4,0
153328,0.1358,-1,1,1,39,39,39,39,4,4,15,16,0
156743,0.0218,-1,1,1,5,5,5,5,1,2,2,0,0
151293,0.0485,-1,1,1,17,17,17,17,1,5,8,3,0
151565,0.0612,-1,1,1,16,16,16,16,5,4,3,4,0
150994,0.0193,-1,1,1,8,8,8,8,0,0,4,4,0
156512,0.0099,-1,1,1,3,3,3,3,1,0,1,1,0
153231,0.1776,-1,1,1,51,51,51,51,7,14,14,16,0
150830,0.0521,-1,1,1,17,17,17,17,6,4,3,4,0
151241,0.0575,-1,1,1,16,16,16,16,5,4,3,4,0
151869,0.0429,-1,1,1,13,13,13,13,1,5,3,4,0
150566,0.0527,-1,1,1,16,16,16,16,5,4,3,4,0
156896,0.0103,-1,1,1,3,3,3,3,1,0,1,1,0
150529,0.0364,-1,1,1,13,13,13,13,1,5,3,4,0
151624,0.0527,-1,1,1,16,16,16,16,5,4,3,4,0
151496,0.0478,-1,1,1,17,17,17,17,1,5,8,3,0
156512,0.0085,-1,1,1,3,3,3,3,1,0,1,1,0
156727,0.0162,-1,1,1,5,5,5,5,1,2,2,0,0
154018,0.1385,-1,1,1,42,42,42,42,7,14,14,6,1
153663,0.1392,-1,1,1,42,42,42,42,7,14,4,17,0
156540,0.0126,-1,1,1,5,5,5,5,1,2,2,0,0
152027,0.0531,-1,1,1,17,17,17,17,1,5,8,3,0
153107,0.0731,-1,1,1,33,33,33,33,7,4,5,17,0
156743,0.0169,-1,1,1,5,5,5,5,1,2,2,0,0
150957,0.0636,-1,1,1,17,17,17,17,6,4,3,4,0
153752,0.118,-1,1,1,34,34,34,34,8,14,4,7,1
150727,0.0531,-1,1,1,16,16,16,16,5,4,3,4,0
153121,0.0824,-1,1,1,24,24,24,24,7,4,5,7,1
151423,0.0384,-1,1,1,12,12,12,12,0,5,3,4,0
150831,0.0577,-1,1,1,17,17,17,17,6,4,3,4,0
152224,0.0675,-1,1,1,20,20,20,20,5,4,8,3,0
152191,0.0549,-1,1,1,17,17,17,17,6,4,3,4,0
153398,0.105,-1,1,1,32,32,32,32,6,4,15,6,1
151694,0.2054,-1,1,1,52,52,52,52,18,13,14,6,1
153548,0.1071,-1,1,1,33,33,33,33,7,4,15,6,1
151006,0.0696,-1,1,1,21,21,21,21,6,4,8,3,0
156896,0.01,-1,1,1,3,3,3,3,1,0,1,1,0
153634,0.1101,-1,1,1,32,32,32,32,6,14,4,7,1
152088,0.0606,-1,1,1,17,17,17,17,6,4,3,4,0
156896,0.0079,-1,1,1,3,3,3,3,1,0,1,1,0
152152,0.051,-1,1,1,16,16,16,16,5,4,3,4,0
156512,0.0087,-1,1,1,3,3,3,3,1,0,1,1,0
152287,0.0611,-1,1,1,21,21,21,21,6,4,8,3,0
150419,0.0466,-1,1,1,16,16,16,16,0,5,8,3,0
150788,0.0575,-1,1,1,17,17,17,17,6,4,3,4,0
154188,0.1515,-1,1,1,43,43,43,43,8,14,14,6,1
156743,0.0149,-1,1,1,5,5,5,5,1,2,2,0,0
153922,0.1017,-1,1,1,31,31,31,31,15,3,5,7,1
151154,0.0574,-1,1,1,17,17,17,17,6,4,3,4,0
151450,0.0541,-1,1,1,16,16,16,16,5,4,3,4,0
150952,0.0419,-1,1,1,13,13,13,13,1,5,3,4,0
156727,0.0196,-1,1,1,5,5,5,5,1,2,2,0,0
154139,0.1529,-1,1,1,43,43,43,43,8,14,14,6,1
156727,0.0103,-1,1,1,5,5,5,5,1,2,2,0,0
152009,0.0468,-1,1,1,17,17,17,17,6,4,3,4,0
150614,0.031,-1,1,1,13,13,13,13,1,5,3,4,0
156768,0.01,-1,1,1,3,3,3,3,1,0,1,1,0
153250,0.1183,-1,1,1,32,32,32,32,6,14,4,7,1
156743,0.0135,-1,1,1,5,5,5,5,1,2,2,0,0
156768,0.0074,-1,1,1,3,3,3,3,1,0,1,1,0
152025,0.0517,-1,1,1,17,17,17,17,6,4,3,4,0
150462,0.0509,-1,1,1,16,16,16,16,5,4,3,4,0
156678,0.0119,-1,1,1,4,4,4,4,1,2,0,1,0
152036,0.0777,-1,1,1,25,25,25,25,8,4,5,7,1
151371,0.0642,-1,1,1,20,20,20,20,5,4,8,3,0
156678,0.0098,-1,1,1,4,4,4,4,1,2,0,1,0
152053,0.0562,-1,1,1,17,17,17,17,6,4,3,4,0
153037,0.1094,-1,1,1,32,32,32,32,6,4,15,6,1
153232,0.1224,-1,1,1,34,34,34,34,8,4,15,6,1
150941,0.0494,-1,1,1,17,17,17,17,6,4,3,4,0
151766,0.0542,-1,1,1,16,16,16,16,5,4,3,4,0
150518,0.0435,-1,1,1,16,16,16,16,5,4,3,4,0
152017,0.06,-1,1,1,17,17,17,17,6,4,3,4,0
153470,0.1256,-1,1,1,42,42,42,42,7,4,15,16,0
150781,0.024,-1,1,1,9,9,9,9,1,0,4,4,0
151355,0.0584,-1,1,1,20,20,20,20,5,4,8,3,0
150822,0.0219,-1,1,1,9,9,9,9,1,0,4,4,0
151317,0.06,-1,1,1,17,17,17,17,6,4,3,4,0
151995,0.0511,-1,1,1,17,17,17,17,6,4,3,4,0
154176,0.1706,-1,1,1,52,52,52,52,8,14,14,16,0
154004,0.1617,-1,1,1,51,51,51,51,7,14,14,16,0
150524,0.0489,-1,1,1,16,16,16,16,5,4,3,4,0
151000,0.0661,-1,1,1,21,21,21,21,6,4,8,3,0
151820,0.0568,-1,1,1,16,16,16,16,5,4,3,4,0
150740,0.0321,-1,1,1,17,17,17,17,1,5,8,3,0
156743,0.014,-1,1,1,5,5,5,5,1,2,2,0,0
156512,0.0094,-1,1,1,3,3,3,3,1,0,1,1,0
152036,0.0577,-1,1,1,20,20,20,20,5,4,8,3,0
151674,0.047,-1,1,1,16,16,16,16,5,4,3,4,0
156757,0.0098,-1,1,1,3,3,3,3,1,0,1,1,0
150679,0.0499,-1,1,1,17,17,17,17,1,5,8,3,0
150708,0.0547,-1,1,1,17,17,17,17,6,4,3,4,0
156512,0.0081,-1,1,1,3,3,3,3,1,0,1,1,0
