estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
36432,36.673,3,1,1,450,216,216,216,0,0,0,216,0
16625,34.905,3,1,1,450,108,108,108,0,0,0,108,0
7601,35.4059,3,1,1,450,54,54,54,0,0,0,54,0
17744,35.5067,3,1,1,425,102,102,102,0,0,0,102,0
34497,36.1691,3,1,1,450,216,216,216,0,0,0,216,0
41507,34.7051,3,1,1,450,234,234,234,0,0,0,234,0
16625,110.7951,3,1,1,450,108,108,108,0,0,0,108,0
32984,46.0024,3,1,1,360,198,198,198,0,0,0,198,0
9416,41.8684,3,1,1,425,51,51,51,0,0,0,51,0
18783,37.4771,3,1,1,450,108,108,108,0,0,0,108,0
9447,37.7624,3,1,1,425,51,51,51,0,0,0,51,0
832,38.5196,3,1,1,360,18,18,18,0,0,0,18,0
25388,36.9722,3,1,1,450,162,162,162,0,0,0,162,0
9463,117.0045,3,1,1,340,51,51,51,0,0,0,51,0
41612,50.3463,3,1,1,450,234,234,234,0,0,0,234,0
34540,42.4969,3,1,1,450,216,216,216,0,0,0,216,0
16745,40.6059,3,1,1,360,108,108,108,0,0,0,108,0
18043,38.7243,3,1,1,425,102,102,102,0,0,0,102,0
17954,37.3996,3,1,1,425,102,102,102,0,0,0,102,0
39480,37.8162,3,1,1,425,221,221,221,0,0,0,221,0
15692,36.3481,3,1,1,425,102,102,102,0,0,0,102,0
25613,36.2235,3,1,1,450,162,162,162,0,0,0,162,0
25480,37.3861,3,1,1,360,162,162,162,0,0,0,162,0
24296,35.1055,3,1,1,425,153,153,153,0,0,0,153,0
24146,36.7069,3,1,1,425,153,153,153,0,0,0,153,0
18783,34.6399,3,1,1,450,108,108,108,0,0,0,108,0
32732,34.5926,3,1,1,340,187,187,187,0,0,0,187,0
34571,34.4086,3,1,1,425,204,204,204,0,0,0,204,0
36138,35.5372,3,1,1,450,216,216,216,0,0,0,216,0
26329,33.8106,3,1,1,425,153,153,153,0,0,0,153,0
34610,34.9923,3,1,1,450,216,216,216,0,0,0,216,0
9992,33.7871,3,1,1,450,54,54,54,0,0,0,54,0
31687,35.2986,3,1,1,340,187,187,187,0,0,0,187,0
34719,36.6185,3,1,1,425,204,204,204,0,0,0,204,0
9311,35.2444,3,1,1,340,51,51,51,0,0,0,51,0
36530,34.7201,3,1,1,450,216,216,216,0,0,0,216,0
34491,34.8966,3,1,1,450,216,216,216,0,0,0,216,0
25509,33.7216,3,1,1,360,162,162,162,0,0,0,162,0
39444,38.3137,3,1,1,425,221,221,221,0,0,0,221,0
32670,36.6962,3,1,1,425,204,204,204,0,0,0,204,0
38909,38.5823,3,1,1,425,221,221,221,0,0,0,221,0
32394,37.1414,3,1,1,425,204,204,204,0,0,0,204,0
39480,36.9699,3,1,1,425,221,221,221,0,0,0,221,0
41631,36.6153,3,1,1,450,234,234,234,0,0,0,234,0
25480,41.1437,3,1,1,360,162,162,162,0,0,0,162,0
18848,39.0665,3,1,1,450,108,108,108,0,0,0,108,0
32656,38.4235,3,1,1,425,204,204,204,0,0,0,204,0
26209,37.7158,3,1,1,425,153,153,153,0,0,0,153,0
27819,38.8734,3,1,1,450,162,162,162,0,0,0,162,0
34733,43.5428,3,1,1,360,198,198,198,0,0,0,198,0
34092,47.0148,3,1,1,425,204,204,204,0,0,0,204,0
27705,43.1327,3,1,1,450,162,162,162,0,0,0,162,0
19077,35.9643,3,1,1,360,108,108,108,0,0,0,108,0
23729,37.2808,3,1,1,425,153,153,153,0,0,0,153,0
39479,35.9795,3,1,1,425,221,221,221,0,0,0,221,0
39021,233.9138,3,1,1,425,221,221,221,0,0,0,221,0
34092,48.6942,3,1,1,425,204,204,204,0,0,0,204,0
34344,45.8402,3,1,1,425,204,204,204,0,0,0,204,0
36770,122.2372,3,1,1,450,216,216,216,0,0,0,216,0
36434,46.4135,3,1,1,450,216,216,216,0,0,0,216,0
41777,43.1328,3,1,1,450,234,234,234,0,0,0,234,0
641,41.0264,3,1,1,176,8,8,8,0,0,0,7,1
32860,39.1326,3,1,1,340,187,187,187,0,0,0,187,0
32527,38.0209,3,1,1,425,204,204,204,0,0,0,204,0
27572,37.7596,3,1,1,450,162,162,162,0,0,0,162,0
17567,36.3283,3,1,1,425,102,102,102,0,0,0,102,0
